review_id,aspect,sentiment_text,raw_text
629742,향,계속 맡고 싶은 끌리는향이예요.,배송은 정확히 3주만에 도착했습니다.구성품없이 본품만 와서 조금 아쉬웠습니다. 믿고 사용합니다. 바로 시향해 봤는데 ㅇㅇㅇ 정말 좋습니다. 뿌리기 전에는 어렸을 때 아빠 스킨향 같은 줄 알았는데 손목에 뿌려보니 시원하게 남성스러우면서 달콤한 향이라서 정말 좋았습니다. 계속 맡고 싶은 끌리는 향이예요. 올여름 향은 ㅇㅇㅇ로 정했습니다. 배송만 빠르면 자주 애용하고 싶은데 배송이 오래 걸려서 아쉽습니다.
632376,용량/개수,생각했던 것보다 양이 많네요.,"생각했던 것 보다 양이 많네요. 향은 금방 날아가고, 잔향도 생각한 것과 달라 아쉽네요. 다시 구입하지는 않을 것 같습니다. 남편은 잘 쓰는데, 저는 별로예요."
287618,제품구성,구성품 비비도 너무 좋네요~♡,우와 신세계요~^^빠쁜 출근시간 후다닥 몇번만 두드려도 대박 꿀피부 표현되네요.~케이스도 예쁘고 넘나 좋아요. 구성품비비도 너무 좋네요~♡
633145,가격,쿠폰 써서 저렴하게샀는데,ㅇㅇㅇ 시향 못해서 조마조마 전에 시향 안하고 ㅇㅇ 구입했다 복숭아 방향제 냄새나서 이번에도 실패할까 걱정했는데 향이 너무 좋아요. 쿠폰 써서 저렴하게 샀는데 그래도 오십미리라 너무 작습니다. 왜 백미리는 없는건지 모르겠어요. 암튼 잘 쓰겠습니다.
633407,제품구성,바디로션이 샘플로 왔던데 그게 너무 좋았어요.,아들 선물로 샀어요. 뿌리니 향이 너무 강해요. 향이 강한 향수 입니다. 향이 은은할 줄 알고 샀는데 아쉽네요. 조금만 뿌리라고 했어요. 바디 로션이 샘플로 왔던데 그게 너무 좋았어요. 향이 고급스럽네요. 특별한 날 바르고 나가면 향이 분위기 있고 좋습니다. 은은하니 제가 바라던 향입니다. 세일 할 때 더 구매할께요.
633875,용기,향수 용기도 블루 색상이라서 청량감 있어 보여서 좋습니다,ㅇㅇㅇ향수 유명해서 믿고 선물했는데 만족합니다. 여성용으로 나왔지만 남자가 써도 무난하니 좋습니다. 향수 용기도 블루색상이라서 청량감 있어보여서 좋습니다. 남성 화장대에 올려놔도 전혀 이질감 없습니다.
634869,향,무거운듯 하면서 진하면서 여성스런향이고,선물로 받아서 쓰다가 넘 좋아서 제가 직접 사서 쓰게 되었네요. 무거운듯 하면서 진하면서 여성스런 향이고 굉장히 고급스럽네요. 일반 다른 향수보다 오래가고 잔향이 오래 남아요. 가격은 비싸지만 그만큼 품질이 좋네요. 망설이지말고 사시라고 추천합니다.
635098,편의성/활용성,휴대하기도 안되고 실망스럽네요.,"향은 은은해서 자극적이지 않아서 좋습니다. 근데 향이 너무 약해서 뿌리는 그 순간 뿐이네요. 향이 오래 가지 않아요. 향이 너무 빨리 사라져서 휴대하려고 했는데, 분리가 안되는 제품이라 휴대하기도 안 되고 실망스럽네요."
635667,색상,엄청 고민하고 샀는데 다행히 컬러가 잘 맞긴 하네요.,커버력이랑 지속력때문에 OOO만 쓰게되네요. 컬러 고르기가 어려워서 매장가서 테스트해보고 구매했는데 피부톤에 안 맞았어요. 매장에서 정가주고 구매했는데 얼마못쓰구 여기서 다른 컬러로 다시 구매했습니다. 엄청 고민하고 샀는데 다행히 컬러가 잘 맞긴하네요.
635749,지속력/유지력,지속력 보습력 다 갖춘건 못만났습니다.,늘 쟁겨두는 아이템이네요. 면세에서 주로 샀었는데 이젠 OOO 에서 믿고 구매합니다. 이거보다 커버력 좋으면서 지속력 보습력 다 갖춘건못만났습니다. 색상도 여러가지라 좋아요.
635749,보습력/수분감,보습력 다 갖춘건 못만났습니다.,늘 쟁겨두는 아이템이네요. 면세에서 주로 샀었는데 이젠 OOO 에서 믿고 구매합니다. 이거보다 커버력 좋으면서 지속력 보습력 다 갖춘건못만났습니다. 색상도 여러가지라 좋아요.
637811,커버력,기미가 짙은 얼굴은 커버가 약하네요 .,평이 좋아서 구입했는데 기미가 짙은 얼굴은 커버가 약하네요. 끈적임이 있어서 머리카락도 달라 붙어요. 저에게는 안 맞는 제품입니다. 화장도 들뜨고 아침에 화장하면 오후에 화장이 다 지워져요. 기미 커버가 절반도 안되네요.
642269,발색력,중간 색상으로 구매했는데도 발색이 밝은 느낌이네요.,배송도 빠르고 케이스도 고급스럽고 좋긴합니다. 피부가 건조한편이라 발림이 뻑뻑한 듯하고 중간 색상으로 구매했는데도 발색이밝은 느낌이네요.
642798,유통기한,2025년 까지 길어서 좋습니다.,아직 발라보진 않았는데 서비스로 샘플 다른것도 보내주셔서 친절함에 리뷰 남깁니다 유통기한도 아주 길어요. 2025년까지 길어서 좋습니다.
287902,편의성/활용성,몇번두들기니 ᆢ금방커버되고,방금 도착하자마자 궁금해서 바로 생얼에 발랐어요 넓은모공 감쪽같이 가려주고 팔자주름까지 커버되네요 완죤신기방기 ᆢ거기다 윤기까지 ᆢ물광 ᆢ 꿀피부로 보입니다 대왕쿠션이라 몇번두들기니 ᆢ 금방커버되고 속이 시원하네요 재구매 의사100퍼 인생템 입니당
288069,제품구성,본품두개에 리필두개!!퍼프도 2개씩 4개에 비비도하나!! 구성 넘넘 만족합니다!!,너무좋아요!!케이스도 넘넘이쁘고 본품두개에 리필두개!! 퍼프도 2개씩 4개에 비비도하나!! 구성 넘넘 만족합니다!! 다쓰면 또구매할게요!!
648858,편의성/활용성,건조한 날씨엔 그냥 파운데이션 대신 쓰고 여름엔 수정 화장용으로 사용하기 좋아요.,늘 쓰던 쿠션입니다. 약간 노란끼있는 피부인데 핑크라이트 쓰면 화사해집니다. 요새처럼 건조한 날씨엔 그냥 파운데이션 대신 쓰고 여름엔 수정화장용으로 사용하기 좋아요.
651587,색상,컬러감은 톤다운 된 누드빛 팥색 핑크로 차분한 느낌을주네요.,입술색이 개인마다 차이가 있어서 사용하는 사람마다 발색이 다르네요. 바른 후 느낌은 촉촉함 보다 매트한 느낌이네요. 컬러감은 톤다운 된 누드빛 팥색 핑크로 차분한 느낌을 주네요.
658923,보습력/수분감,올 겨울 촉촉하게 보낼 수 있을 것 같아요.,동네 매장보다 저렴한 가격에 구입했어요. 환절기마다 꼭 필요한 필수품인 듯합니다. 이걸로 올겨울 촉촉하게 보낼 수 있을 것 같아요.
659667,지속력/유지력,아침에 한번 바르고 수정 화장 없이 쓰고 있습니다.,진짜 최애 컬러입니다. 아침에 한번 바르고 수정 화장없이 쓰고 있습니다. 완전 입술에 착붙어요. 노란피부라 립 색깔 찾기가 힘든데 컬러가 진짜 이쁩니다.
660192,가격,타쇼핑몰 보다 가격도 비싸요.,겨울철에 쓰려고 구매했어요. 그런데 보습력이 약해요. 타쇼핑몰보다 가격도 비싸요.
660405,기능/효과,지금 쓰기에 딱인 거 같습니다,정말 너무 좋네요. 왜 유명한지 알겠습니다. 발색이 너무 자연스러워서 회사에서나 마스크 쓰고 있는 지금 쓰기에 딱 인 거 같습니다. 지속력도 오래갑니다. 그리고 이쁘게 포장을 해주셔서 받을 때 기분까지 좋았습니다. 고맙습니다.
661547,발색력,오렌지 빛 코랄 색이 연하게 발색되어서 민낯에 발라도 예쁘고,"OO색상이 제 피부톤에 너무 잘 어울리고 좋습니다. 제형도 쫀득거려서 밀착되는 느낌이 너무 좋고, 오렌지빛 코랄 색이 연하게 발색되어서 민낯에 발라도 예쁘고 화장하고 발라도 연하게 발색 되어서 자연스럽게 너무 예쁩니다. 용량이 적은 게 아쉽긴 하지만 그래도 또 살 것 같습니다. 너무 마음에 들어요."
684887,편의성/활용성,간편하게 사용할수 있어서 자주 구매합니다.,간편하게 사용할 수 있어서 자주 구매합니다. 출근할 때 한번에 해결되어 시간 절약이 되고 향도 자극적이지 않아 좋습니다. 추천합니다.
694365,보습력/수분감,보습력이 좋은편입니다,피부가 건조한 편인데 발림이 좋고 보습력이 좋은 편입니다. 1+1이어서 가성비가 아주 좋아요. 앞으로도 계속 구입해서 사용할 것 같습니다. 향기도 좋아요. 촉촉합니다. 저렴한 가격에 구입해서 좋습니다.
697631,기능/효과,자외선차단이 되는 점도 좋네요.,항상 사용중인 제품인데 특히 여름철에 쓰기 좋아요. 선크림까지 한번에 바를 수 있어 편하고 자외선 차단이 되는 점도 좋네요. 전에는 1+1이었는데 지금은 아니라서 좀 아쉬워요.
698419,피부타입,수분부족지성에 여드름성 피부인데 이건 끈적임없이 무겁지 않다고,일본 불매운동 이후로 찾아쓰는 제품입니다. 신랑이 수분부족지성에 여드름성 피부인데 이건 끈적임 없이 무겁지 않다고 재구매 해달래서 다시 구매했어요.
698831,피부타입,피부가 워낙에 지성이라 이 제품밖에쓰지 않는데 매번 사용할 때마다 자극도없고 향도 은은하니 좋네요.,피부가 워낙에 지성이라 이 제품밖에쓰지 않는데 매번 사용할 때마다 자극도 없고 향도 은은하니 좋네요. 아마 이 점은 다들 잘 아실거예요. 배송 또한 좋았습니다. 근데 용량이 좀 작은 것 같아서 아쉬워요.
701909,기능/효과,제 피부에 딱맞는 제품인것 같아서 좋습니다.,재구매해서 사용하는 제품인데 제 피부에 딱맞는 제품인 것 같아서 좋습니다. 아주 마음에 꼭 들어요. 품질 좋은 제품을 살 수 있게 해주셔서 감사드려요.
705031,지속력/유지력,오래 가서 괜찮네요.,항상 사용하는 제품이라 재구매 했는데 빠르게 배송되었어요. 청량감이 좋고 향이 진하고 오래가서 괜찮네요.
687215,기능/효과,자외선 차단 기능이 있어서,자외선차단기능이 있어서 그런지 뻑뻑하게 발리네요. 그래도 올인원으로 한번만 바르면되니 편해요.
687508,제품구성,샘플을 좀 쓸때 없는 걸 줬어요.,신랑 사용하라고 구매했습니다. ㅇㅇ가 가격이 비싸지만 그냥 샀어요. 구성품이 쓸만한게 없네요. 샘플을 좀 쓸때없는 걸 줬어요. 가격도 비싼데 신경 좀 써 주세요. 타 사이트에서 더 저렴하게 살 수 있네요.
690316,향,강한향이 나는걸 싫어하시는분들은 안 맞을 것 같습니다.,ㅇㅇ향수를 쓰시는 분이라면 무조건 이 향을 좋아하실 것 같습니다. 우선 보습력은 일반 보습력 좋은 로션에 비하면 건조한 느낌이 있어요. 요즘은 거의 보습력이 좋으니까요. ㅇㅇㅇ는 나온 지가 오래돼서 인지 아무래도 요즘 제품보단 보습력이 약합니다. 심하게 건조하지는 않지만 발랐을때 촉촉한 느낌은 아니에요. 건성이라 보습력 좋은걸 따로 바르는데 이건 보습력 부족함은 있어요. 하지만 바르고서 나는 상쾌한 향은 좋습니다. 그래서 이걸 바르고 나가면 향이 좋아 항수를 뿌리고 나온걸로 아시는 분들도 있어요. 바로 나는 향은 좀 강한편입니다. 강한향이 나는걸 싫어하시는 분들은 안 맞을 것 같습니다.
