review_id,source,category,product_name,raw_text,aspect,sentiment_text,sentiment_polarity,model_input,label,original_aspect,normalization_reason,split
229474,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),미스트 분사가 부드럽네요..멀티밤은 바르니깐 반질반질~더 써보야겠지만 매끈해서 좋네요~~^,기타 기능/효과,더 써보야겠지만,0,[속성] 기능/효과 [문장] 더 써보야겠지만,2,기능/효과,function_excluded,train
229475,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),좋아요 ㅎㅎ다른건 딱풀 바르는 느낌인데 가희는 그래도 타 제품보다는 다른 발림감이라 젛네요 ㅎㅎ 효과는 아직 모르겠네요~,기타 기능/효과,효과는 아직 모르겠네요~,0,[속성] 기능/효과 [문장] 효과는 아직 모르겠네요~,2,기능/효과,function_excluded,train
229479,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),피부가 윤기가 나고 보습 효과가 있는지 너무 촉촉하고 좋습니다 한달만 사용하면 꿀 피부가 될꺼 같은 예감입니다,기타 기능/효과,한달만 사용하면 꿀 피부가 될꺼 같은 예감입니다,0,[속성] 기능/효과 [문장] 한달만 사용하면 꿀 피부가 될꺼 같은 예감입니다,2,기능/효과,function_excluded,train
229480,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),지인에게 멀티밤을 선물받아 사용해본 결과 어디서나 촉촉하게 관리할수 있었고 제품 이 맘에 들어 구입하게 되었습니다. 가을 날씨에 잘 사용할듯 해요~~,기타 기능/효과,가을 날씨에 잘 사용할듯 해요~~,1,[속성] 기능/효과 [문장] 가을 날씨에 잘 사용할듯 해요~~,2,기능/효과,function_excluded,train
229481,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),생각보다 작은 사이즈라 놀랐네요. 바로 발라봤는데 당김이나 건조함? 그런게 확실히 좋아진듯. 그리고 얼굴에 윤이 난다고 할까?? 훨씬 밝아 보여서 좋긴합니다. 끈적함을 싫어해서 계속 고민하다 주문했는데. 약간의 끈적임은 있네요. 좀 더 써 봐야 알겠지만 지금은 만족하고 있습니다. ^^,보습력/수분감,바로 발라봤는데 당김이나 건조함? 그런게 확실히 좋아진듯,1,[속성] 기능/효과 [문장] 바로 발라봤는데 당김이나 건조함? 그런게 확실히 좋아진듯,7,기능/효과,function_excluded,train
229482,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),엄마랑 같이 사려고주문해봤는데 둘다 만족하면서 쓰구 있어요 건조한 부위에 바르면 오래 촉촉해지니 주름 생길 틈이 없을 것 같아요 다 쓰구 재주문할게요,탄력/주름 개선,주름 생길 틈이 없을 것 같아요,1,[속성] 기능/효과 [문장] 주름 생길 틈이 없을 것 같아요,26,기능/효과,function_excluded,train
229491,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),화장품을여러가지바르던걸 가히하나로끝낼수있다해서얼른구입했어요.바르고좋아진다면 그거야말로 효과 짱 이예요. 가격은 조금 나가네요.,기타 기능/효과,바르고좋아진다면 그거야말로 효과 짱 이예요.,0,[속성] 기능/효과 [문장] 바르고좋아진다면 그거야말로 효과 짱 이예요.,2,기능/효과,function_excluded,train
229498,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),얼굴이 많이 건조해서 스틱으로 간편하게 써보려고 구매. 얼마간 써봐야 효과를 알거같아요. 가격이 좀 비싸네요.,기타 기능/효과,얼마간 써봐야 효과를 알거같아요.,0,[속성] 기능/효과 [문장] 얼마간 써봐야 효과를 알거같아요.,2,기능/효과,function_excluded,train
229500,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),배송 엄청 빨랐구요~ 막 드라마틱한 효과가 있는 변화는 아니지만 발림성이 좋고 촉촉함은 있어요~ 꾸준히 써볼 예정입니다~~,기타 기능/효과,막 드라마틱한 효과가 있는 변화는 아니지만,-1,[속성] 기능/효과 [문장] 막 드라마틱한 효과가 있는 변화는 아니지만,2,기능/효과,function_excluded,train
229507,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),단품으로 먼저 써보고 세트구매합니다. 생각보다 자주 손이 가네요. 메이크업전에도 그후에도 쓱쓱바르기 좋고 깊은주름도 코팅되듯이 가려주는것 같아요. 한세트 더주문해서 친정엄마께도 드려야겠어요,탄력/주름 개선,깊은주름도 코팅되듯이 가려주는것 같아요.,1,[속성] 기능/효과 [문장] 깊은주름도 코팅되듯이 가려주는것 같아요.,26,기능/효과,function_excluded,train
229509,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),주변에서 하도난라나서 긴가민가하며 미루다 드뎌 샀어요. 받자마자 하루 두세번씩 발라가며 만족하고있어요.윤기도 좌르르 간절기에 건조하지도않고 딱이네요. 강추~^,보습력/수분감,간절기에 건조하지도않고 딱이네요.,1,[속성] 기능/효과 [문장] 간절기에 건조하지도않고 딱이네요.,7,기능/효과,function_excluded,train
229511,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),촉촉하고 만족합니다 다음에는 더블구성으로 주문해야겠습니다 찬바람 불기 시작하면 찰떡 아이템이겠습니다,기타 기능/효과,찬바람 불기 시작하면 찰떡 아이템이겠습니다,1,[속성] 기능/효과 [문장] 찬바람 불기 시작하면 찰떡 아이템이겠습니다,2,기능/효과,function_excluded,train
229512,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),평소 목주름이 많아서 고민중에 선물로 받아서 한개를 썼는데 뭐 그러겠어 하고 목 주름 위주로 주로사용했는데 눈에 띄게 좋어져서 이렇게 주문 했어요 너무 좋아요 특히 목주름 개선에 최적인거 같습니디ㅡ,탄력/주름 개선,목 주름 위주로 주로사용했는데 눈에 띄게 좋어져서,1,[속성] 기능/효과 [문장] 목 주름 위주로 주로사용했는데 눈에 띄게 좋어져서,26,기능/효과,function_excluded,train
229512,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),평소 목주름이 많아서 고민중에 선물로 받아서 한개를 썼는데 뭐 그러겠어 하고 목 주름 위주로 주로사용했는데 눈에 띄게 좋어져서 이렇게 주문 했어요 너무 좋아요 특히 목주름 개선에 최적인거 같습니디ㅡ,탄력/주름 개선,목주름 개선에 최적인거 같습니디ㅡ,1,[속성] 기능/효과 [문장] 목주름 개선에 최적인거 같습니디ㅡ,26,기능/효과,function_excluded,train
229513,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),마스크안에 습기가 생기고 난후에는 건조함을 느껴서 대책 마련으로 가히밤을 구입해서 사용해 봤는데 성공한것 같아요. 메이컵 후에도 부드럽게 발라지니 편리하게 사용하면서 가을 건조 대비하게됐어요,보습력/수분감,건조함을 느껴서 대책 마련으로 가히밤을 구입해서 사용해 봤는데 성공한것 같아요.,1,[속성] 기능/효과 [문장] 건조함을 느껴서 대책 마련으로 가히밤을 구입해서 사용해 봤는데 성공한것 같아요.,7,기능/효과,function_excluded,train
229513,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),마스크안에 습기가 생기고 난후에는 건조함을 느껴서 대책 마련으로 가히밤을 구입해서 사용해 봤는데 성공한것 같아요. 메이컵 후에도 부드럽게 발라지니 편리하게 사용하면서 가을 건조 대비하게됐어요,보습력/수분감,가을 건조 대비하게됐어요,1,[속성] 기능/효과 [문장] 가을 건조 대비하게됐어요,7,기능/효과,function_excluded,train
229516,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),"예전부터 사려고 벼르고 있었는데, 이번에 홈쇼핑에서 판매하길래 얼른 구매했어요~ 가지고다니기도 간편하고 무엇보다 손에 묻히지않고 바로바로 덧바를 수 있어 좋은거같아요~ 어제저녁부터 바르기시작했는데, 주름의 변화를 주의깊게 볼 예정이랍니다^^",탄력/주름 개선,주름의 변화를 주의깊게 볼 예정이랍니다^^,0,[속성] 기능/효과 [문장] 주름의 변화를 주의깊게 볼 예정이랍니다^^,26,기능/효과,function_excluded,train
229519,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),얼굴이 건조하고 주름관리 때문에 구매했는데... 미스트가 촉촉하고 좋아요 스틱은 한번사용했는데 얼굴이 윤이나서 주름이 없어진 기분입니다!!,탄력/주름 개선,주름이 없어진 기분입니다!!,1,[속성] 기능/효과 [문장] 주름이 없어진 기분입니다!!,26,기능/효과,function_excluded,train
229526,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),눈가랑 목주름이 걱정이었는데 가히쓰고는 좋아진 느낌이에요 꾸준히 쓰다보면 효과가 더 좋아질듯합니다. 강추합니다~,탄력/주름 개선,눈가랑 목주름이 걱정이었는데 가히쓰고는 좋아진 느낌이에요,1,[속성] 기능/효과 [문장] 눈가랑 목주름이 걱정이었는데 가히쓰고는 좋아진 느낌이에요,26,기능/효과,function_excluded,train
229526,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),눈가랑 목주름이 걱정이었는데 가히쓰고는 좋아진 느낌이에요 꾸준히 쓰다보면 효과가 더 좋아질듯합니다. 강추합니다~,기타 기능/효과,꾸준히 쓰다보면 효과가 더 좋아질듯합니다.,0,[속성] 기능/효과 [문장] 꾸준히 쓰다보면 효과가 더 좋아질듯합니다.,2,기능/효과,function_excluded,train
229531,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),"좀 번들거리는거 같아서 밤에 잘때만 얼굴 주름에 바르는데, 기미효과가 좋아서 또 샀어요",탄력/주름 개선,"얼굴 주름에 바르는데, 기미효과가 좋아서 또 샀어요",1,"[속성] 기능/효과 [문장] 얼굴 주름에 바르는데, 기미효과가 좋아서 또 샀어요",26,기능/효과,function_excluded,train
229532,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),눈꺼풀이 내려오기 시작해서 아이크림을 살까하다가 가히를 샀는데 스틱형이라 손에 안묻히고 바르기는 너무 좋은듯. 바르면 진득하게 기름지는 듯 하여 효과있기를 바라고 있음~~^^,기타 기능/효과,효과있기를 바라고 있음~~^^,0,[속성] 기능/효과 [문장] 효과있기를 바라고 있음~~^^,2,기능/효과,function_excluded,train
229533,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),발림성도 좋고 촉촉하고 번들거림 심하지 않아 꾸준히 잘 쓸거 같고 주름 관리에 도움이 될것 같아요.,탄력/주름 개선,주름 관리에 도움이 될것 같아요.,1,[속성] 기능/효과 [문장] 주름 관리에 도움이 될것 같아요.,26,기능/효과,function_excluded,train
229536,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),비싸서 못사고 있었는데 딸아이가 생일선물로 사줬네요 발림성도 좋고 주름이 펴 지면 좋겠어요,탄력/주름 개선,주름이 펴 지면 좋겠어요,0,[속성] 기능/효과 [문장] 주름이 펴 지면 좋겠어요,26,기능/효과,function_excluded,train
229539,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),얼굴에 미간 주름때문에 구매했는데 사용해보니 촉촉해서 주름개선에 많은 도움이 될것같네요 꾸준히 사용해볼께요..^^,탄력/주름 개선,주름개선에 많은 도움이 될것같네요,0,[속성] 기능/효과 [문장] 주름개선에 많은 도움이 될것같네요,26,기능/효과,function_excluded,train
229543,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),가히 누구나 한개쯤 간직하고 사용하는 이유를 알겠어요 부담없이 편하게 수시로 바르고 있네요 제 피부에 잘 맞아요,기타 기능/효과,제 피부에 잘 맞아요,1,[속성] 기능/효과 [문장] 제 피부에 잘 맞아요,2,기능/효과,function_excluded,train
229546,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),써보고싶었는데 방송에서 구성이 좋아 구매했어요. 사용해보니 주름이 가려지는것같아 너무 좋아요. 기분이 좋아지네요...,탄력/주름 개선,사용해보니 주름이 가려지는것같아 너무 좋아요.,1,[속성] 기능/효과 [문장] 사용해보니 주름이 가려지는것같아 너무 좋아요.,26,기능/효과,function_excluded,train
229553,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),목탄력때문에 구입했어요 끈적이긴한데 효과만 있다면 상관없을것같아요 효과가있으면좋겠네요,기타 기능/효과,효과가있으면좋겠네요,0,[속성] 기능/효과 [문장] 효과가있으면좋겠네요,2,기능/효과,function_excluded,train
229555,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),다른매장에서견본품을발라봤는데촉촉하고반들거리는느낌에가격이좀비싸다는생각으로구입을못하고왔는데딸이사줘서열심히바르고있는중입니다얼굴주름이쫙피워지는촉감과함께늘반질반질한분위기가기분을좋게하네요나이가있어도청춘같이젊어진다는건가히를만나기쁘고즐거운인생인것같아요,탄력/주름 개선,얼굴주름이쫙피워지는촉감과함께,1,[속성] 기능/효과 [문장] 얼굴주름이쫙피워지는촉감과함께,26,기능/효과,function_excluded,train
229557,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),"가히주름관리멀티밤2+링클바운스 콜라겐 미스트 앰플 구성 좋아요 적립금 써서 좀싸게 구입했어요.사용해보니 촉촉하고, 주름이 확펴지기를 기대하면서 열심히 발라보겠습니다^^",탄력/주름 개선,주름이 확펴지기를 기대하면서 열심히 발라보겠습니다^^,0,[속성] 기능/효과 [문장] 주름이 확펴지기를 기대하면서 열심히 발라보겠습니다^^,26,기능/효과,function_excluded,train
229558,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),상품은 방송을 통해 알게되었는데 막상 써보니 눈가가 오랫동안 촉촉함을 유지하는거 같아요. 좀더 써봐야 알겠지만 주름이 펴질것 같은 기대감이 생기네요. 첫느낌은 매우 만족합니다.,탄력/주름 개선,좀더 써봐야 알겠지만 주름이 펴질것 같은 기대감이 생기네요.,0,[속성] 기능/효과 [문장] 좀더 써봐야 알겠지만 주름이 펴질것 같은 기대감이 생기네요.,26,기능/효과,function_excluded,train
229559,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),촉촉한데 끈적임이 많지 않고 좋아요. 건조한 얼굴 잔주름에 바르면 촉촉하고 좋네요,탄력/주름 개선,건조한 얼굴 잔주름에 바르면 촉촉하고 좋네요,1,[속성] 기능/효과 [문장] 건조한 얼굴 잔주름에 바르면 촉촉하고 좋네요,26,기능/효과,function_excluded,train
229561,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),밤근무가 많아서 요즘 피부 건조하고 푸석했는데 이 아이 사용하게 되면 촉촉해질 것 같아요. 같이 온 구성품 중 미스트도 잘 사용할께용~~,보습력/수분감,건조하고 푸석했는데 이 아이 사용하게 되면 촉촉해질 것 같아요.,1,[속성] 기능/효과 [문장] 건조하고 푸석했는데 이 아이 사용하게 되면 촉촉해질 것 같아요.,7,기능/효과,function_excluded,train
229562,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),"2번째 구매 입니다. 처음 사용후 다음날 아침 피부가 부드럽고, 촉촉함이 다르더라구요 남편도 같이 사용하는데, 너무 만족 합니다. 앞으로 피부가 점점 거칠어 지는 계절인데 꼭 사용해야 겠어요~ 역시 많은 사람들이 찾는 이유가 있었네요~~ 잘 사용 하겠습니다.",기타 기능/효과,앞으로 피부가 점점 거칠어 지는 계절인데 꼭 사용해야 겠어요~,1,[속성] 기능/효과 [문장] 앞으로 피부가 점점 거칠어 지는 계절인데 꼭 사용해야 겠어요~,2,기능/효과,function_excluded,train
229566,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),눈가도 건조해지고 특히 목주름이보여서 구매했어요. 관심가지고있었는데 티비돌리다 홈쇼핑에나와서 망설임없이 주문했네요. 메이크업위에 발라도 괜찮고 휴대성도 좋아 올 가을겨울 건조함을 책임져주리라 기대해봅니다. 엄마 언니한테도 선물해야겠어요.,보습력/수분감,가을겨울 건조함을 책임져주리라 기대해봅니다.,1,[속성] 기능/효과 [문장] 가을겨울 건조함을 책임져주리라 기대해봅니다.,7,기능/효과,function_excluded,train
229569,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),택배 받자마자 사용해보았어요..촉촉한 느낌이 좋네요.장미향도 은은하고 좋습니다.건성피부인 저에게 딱입니다. 주름이 쫙 펴지면좋겠네요,탄력/주름 개선,주름이 쫙 펴지면좋겠네요,0,[속성] 기능/효과 [문장] 주름이 쫙 펴지면좋겠네요,26,기능/효과,function_excluded,train
229573,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),광고에서 보고 드라마나 예능에서 엄청 광고 해서 진짜 한번 써모고 싶어 낱개로 하나 사서 써보고 세트로 또 주문했어요~좀 끈적거리는건 있지만 남들 다 쓰는데 나만 안쓰면 시대에 뒤처진 기분?ㅋㅋ용량이 너무작아 금방 쓰네요..주름 없어진건 잘 모르겠어요..이마에 주름이 한줄 짝~뭘 발라도 없어지진 않네요..세트로 더 써보고도 반응이 없으면 그만 사야 겠죠?,탄력/주름 개선,주름 없어진건 잘 모르겠어요..,-1,[속성] 기능/효과 [문장] 주름 없어진건 잘 모르겠어요..,26,기능/효과,function_excluded,train
229576,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),사실은 광고를 믿지 않았어요 설마 저렇게 될까 생각했는데 실제로 발라보니 얼굴이 훨씬 생기있어 보이고 특히 목주름은 신기할 정도로 효과가 있네요 비씨서 고민하다 구입했는데 후회가 1도 없습니다 ^^,탄력/주름 개선,목주름은 신기할 정도로 효과가 있네요,1,[속성] 기능/효과 [문장] 목주름은 신기할 정도로 효과가 있네요,26,기능/효과,function_excluded,train
229578,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),촉촉하고 향이 좋아요~주름개선 되길 바라며~,탄력/주름 개선,주름개선 되길 바라며~,0,[속성] 기능/효과 [문장] 주름개선 되길 바라며~,26,기능/효과,function_excluded,train
229579,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),다른홈쇼핑에서 사용해보니 주름이 조금 옅어지는 느낌이 있네요.꾸준히 사용할 생각입니다. 지인들에게 추천해주고 싶습니다. 간편해서 넘 좋아요^^,탄력/주름 개선,주름이 조금 옅어지는 느낌이 있네요,1,[속성] 기능/효과 [문장] 주름이 조금 옅어지는 느낌이 있네요,26,기능/효과,function_excluded,train
229581,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),친정엄마 선물로 사드렸어요~ 엄마가 화장품가게서 하나 사서 써보시곤 미간주름이 옅어졌다고하셔서 쓰시는김에 쭉 써보시라고 주문해드렸습니다. 엄마가 너무 좋아하시네요^^ 저도 엄마꺼 몇번발라봤더니 촉촉하니 좋더라구요 다음엔 제것도 한번 사야겠어요~^^,탄력/주름 개선,미간주름이 옅어졌다고하셔서,1,[속성] 기능/효과 [문장] 미간주름이 옅어졌다고하셔서,26,기능/효과,function_excluded,train
229586,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),요즘 핫한 가히밥 주름관리 위해 구매했는데 며칠써보니 기분상 리프팅 되는 것 같아요. 꾸준히 사용하고 효과보고 싶네요.,기타 기능/효과,꾸준히 사용하고 효과보고 싶네요.,0,[속성] 기능/효과 [문장] 꾸준히 사용하고 효과보고 싶네요.,2,기능/효과,function_excluded,train
229590,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),두번째 구매입니다~ 정말 손쉽게 편하게 관리할 수 있어 너무 좋구요 주름이 조금씩 옅어지는 듯 합니다~^^,탄력/주름 개선,주름이 조금씩 옅어지는 듯 합니다~^^,1,[속성] 기능/효과 [문장] 주름이 조금씩 옅어지는 듯 합니다~^^,26,기능/효과,function_excluded,train
229592,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),친구가 추천해서 주문했지만 친구거 써보고 넘좋아 주문합니다 주름이 쫙펴지는것 같아 기분도 업되는듯 좋은 품질의 제품 감사합ㄴ다,탄력/주름 개선,주름이 쫙펴지는것 같아 기분도 업되는듯,1,[속성] 기능/효과 [문장] 주름이 쫙펴지는것 같아 기분도 업되는듯,26,기능/효과,function_excluded,train
229593,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),고민고민하다~~구매했어요~~촉촉하니 좋네요~~꾸준히 발라~~주름개선에 도움 이 되었음 해요~~^^ 미스트도 향기가좋구~~촉촉해요~~^^,탄력/주름 개선,꾸준히 발라~~주름개선에 도움 이 되었음 해요~~^^,0,[속성] 기능/효과 [문장] 꾸준히 발라~~주름개선에 도움 이 되었음 해요~~^^,26,기능/효과,function_excluded,train
229601,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),오늘 받아서 바로 써봤는데 생각했던것보단 용량이 좀 작네요. 하지만 사용하기 쉬워서 여기저기 주름갈만한데 쓱쓱 발라주니 너무 편하네요. 손에 묻히지 않고 쉽게 쓸 수 있어 자주 손이 갈 것 같습니다. 바르고 나서 시간 좀 지나면 뭔가 느낌이 오는데 이게 주름과 탄력을 잡아주는 그런 느낌일거라 믿어요. 사용하기도 간편해서 꾸준히 써 볼 생각입니다,탄력/주름 개선,바르고 나서 시간 좀 지나면 뭔가 느낌이 오는데 이게 주름과 탄력을 잡아주는 그런 느낌일거라 믿어요.,1,[속성] 기능/효과 [문장] 바르고 나서 시간 좀 지나면 뭔가 느낌이 오는데 이게 주름과 탄력을 잡아주는 그런 느낌일거라 믿어요.,26,기능/효과,function_excluded,train
229604,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),촉촉하고 피부 느낌도 부드러운데 광고처럼 주름은 그닥 ᆢ조금 과대 공고인듯ᆢ,탄력/주름 개선,광고처럼 주름은 그닥 ᆢ조금 과대 공고인듯ᆢ,-1,[속성] 기능/효과 [문장] 광고처럼 주름은 그닥 ᆢ조금 과대 공고인듯ᆢ,26,기능/효과,function_excluded,train
229606,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),상품을 받구 바로 사용 햇는데 넘 촉촉하고 피부가 부드럽구 다른거 같앗어요..효과가 잇는거 같아서 강추 합니다^~^,기타 기능/효과,효과가 잇는거 같아서 강추 합니다^~^,1,[속성] 기능/효과 [문장] 효과가 잇는거 같아서 강추 합니다^~^,2,기능/효과,function_excluded,train
229609,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),친구들이 추천 해줘서 주문 했는데 짱 입니다 하루 종일촉촉 합니다 주름예방 최고예요 향도 은은한게 좋아요,탄력/주름 개선,주름예방 최고예요,1,[속성] 기능/효과 [문장] 주름예방 최고예요,26,기능/효과,function_excluded,train
229611,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),가히 써보고 좋아서 지인에게 선물했네요 피부에 윤택이 짱! 주름이 싹~~! 효과 좋아요,탄력/주름 개선,주름이 싹~~!,1,[속성] 기능/효과 [문장] 주름이 싹~~!,26,기능/효과,function_excluded,train
229620,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),주름도 없어보이고 피부에 광도 나고 여러가지로 만족합니다~^^앞으로 꾸준히 열심히 써야겠어요~^^,탄력/주름 개선,주름도 없어보이고,1,[속성] 기능/효과 [문장] 주름도 없어보이고,26,기능/효과,function_excluded,train
229622,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),엄마가 샀길래 발라보고 반해서 따라서 구매했어요ㅋ 거울볼때마다 피부가 좋아지는게 보여 계속 바르게되네요~ 전후 효과차이가 눈에보여서 신기해요ㅎ,기타 기능/효과,전후 효과차이가 눈에보여서 신기해요ㅎ,1,[속성] 기능/효과 [문장] 전후 효과차이가 눈에보여서 신기해요ㅎ,2,기능/효과,function_excluded,train
229626,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),환절기라 피부가 당기는 느낌인데 촉촉하고 좋아요 주름이 옅어지기를 바랍니다 ^^,보습력/수분감,환절기라 피부가 당기는 느낌인데 촉촉하고 좋아요,1,[속성] 기능/효과 [문장] 환절기라 피부가 당기는 느낌인데 촉촉하고 좋아요,7,기능/효과,function_excluded,train
229626,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),환절기라 피부가 당기는 느낌인데 촉촉하고 좋아요 주름이 옅어지기를 바랍니다 ^^,탄력/주름 개선,주름이 옅어지기를 바랍니다 ^^,0,[속성] 기능/효과 [문장] 주름이 옅어지기를 바랍니다 ^^,26,기능/효과,function_excluded,train
229627,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),하루종일 촉촉해요. 주름관리는 아직 모르겠지만 수분이 충분하니 도움될것 같아요. 꾸준히 써볼께요.,탄력/주름 개선,주름관리는 아직 모르겠지만,0,[속성] 기능/효과 [문장] 주름관리는 아직 모르겠지만,26,기능/효과,function_excluded,train
229628,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),써보니까 너무 좋아서 매일 매일 잘 바르다보니 벌써 두번째 구매네요^^ 주름케어도 되고 반짝반짝한 얼굴보니 자신감도 생기네요,탄력/주름 개선,주름케어도 되고,1,[속성] 기능/효과 [문장] 주름케어도 되고,26,기능/효과,function_excluded,train
229629,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),"그때그때바로즉시 사용가능한것이 너무편리하고,휴대하기도좋고,기미,잔주름등에 효과가 좋아서구매했습니다",탄력/주름 개선,"기미,잔주름등에 효과가 좋아서구매했습니다",1,"[속성] 기능/효과 [문장] 기미,잔주름등에 효과가 좋아서구매했습니다",26,기능/효과,function_excluded,train
229629,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),"그때그때바로즉시 사용가능한것이 너무편리하고,휴대하기도좋고,기미,잔주름등에 효과가 좋아서구매했습니다",탄력/주름 개선,잔주름등에 효과가 좋아서구매했습니다,1,[속성] 기능/효과 [문장] 잔주름등에 효과가 좋아서구매했습니다,26,기능/효과,function_excluded,train
229633,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),방금받아서 발라봤어요~~효과있었음좋겠어요~~윤기도좋고 다좋은데 좀 끈적거리고 끈끈한느낌때문에 별하나는 뺐어요 써보고좋으면 재구매할께요~~,기타 기능/효과,효과있었음좋겠어요~~,0,[속성] 기능/효과 [문장] 효과있었음좋겠어요~~,2,기능/효과,function_excluded,train
