split,review_id,source,category,product_name,raw_text,aspect,sentiment_text,sentiment_polarity,model_input,label,original_aspect,normalization_reason
train,308112,쇼핑몰,스킨케어,OO D** 페이셜 크림 150ml 1개,여름에 사용하기에 크림 제형이 무겁지 않을까 걱정했는데 촉촉하게 잘 발리고 끈적이지 않았습니다 로션제형이랑 크림제형이 크게 차이는 없네요,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감,unchanged
train,308129,쇼핑몰,스킨케어,OO D** 페이셜 크림 150ml 1개,더운 여름에도 촉촉하게 잘 스며들고 건조한 가을에도 촉촉하게 피부에 수분감이 잘 머물러서 좋습니다.,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감,unchanged
train,308199,쇼핑몰,스킨케어,OO D** 페이셜 크림 150ml 1개,사용하기 편하고 마음에 드네요. 편하게 사용하기 좋아서 다 쓰고 나면 또 구매할거에요. 찬바람 부는 계절에 촉촉하게 쓰기에 적당해요.,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감,unchanged
train,308290,쇼핑몰,스킨케어,OO D** 페이셜 크림 150ml 1개,자극없이 순하고 향도 거의 없어서 사용하기 좋네요. 아침마다 세안 후에 바르면 저녁까지 당김없이 촉촉하고 좋습니다. 제형이 부드럽고 순해서 아이들도 같이 쓰기 좋습니다.,제형,제형이 부드럽고,1,[속성] 제형 [문장] 제형이 부드럽고,,제형,unchanged
train,308505,쇼핑몰,스킨케어,OO D** 페이셜 크림 150ml 1개,"유해성분 하나도 없고, 무향에 보습력도 좋고 단점이 없네요. 온식구가 이 크림만 써요.",향,무향에,1,[속성] 향 [문장] 무향에,,향,unchanged
train,308548,쇼핑몰,스킨케어,OO D** 페이셜 크림 150ml 1개,제형이 쫀쫀하고 발림성도 좋고 유지력도 오래가고 좋네요. 앞으로도 쭉 사용할 예정입니다. OOO에서 가격도 좋습니다.,제형,제형이 쫀쫀하고,1,[속성] 제형 [문장] 제형이 쫀쫀하고,,제형,unchanged
train,308588,쇼핑몰,스킨케어,OO D** 페이셜 크림 150ml 1개,벌써 수년 째 사용 중입니다 낮에 쓰기에 OO이 딱 좋습니다 다른 수분 세럼과 더해지면 더 촉촉하게 낮 동안 보습이 잘 됩니다 민감성 피부도 자극 없이 무난하게 잘 맞을 겁니다,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감,unchanged
train,308605,쇼핑몰,스킨케어,OO D** 페이셜 크림 150ml 1개,왜 이제까지 안 샀는지 몰라요. 오일리하네요. 촉촉한데 광도 나요. 매일 쓰는데 좋습니다. 다만 여름엔 오일리해서 잘 쓸 수 있을지 모르겠습니다,흡수력,오일리해서,-1,[속성] 흡수력 [문장] 오일리해서,,흡수력,unchanged
train,308622,쇼핑몰,스킨케어,OO D** 페이셜 크림 150ml 1개,다른 유명 브랜드 크림 어지간한 것보다 괜찮은 것 같습니다. 순하고 촉촉한 느낌이 좋습니다. 크림 다양하게 써 봤는데 다시 돌아왔네요. 기초 완성은 늘 OOO로 촉촉하게 마무리합니다.,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감,unchanged
train,308652,쇼핑몰,스킨케어,OO D** 페이셜 크림 150ml 1개,요즘같이 환절기이고 해가 뜨거워질때 진정효과 있네요. 피부가 거칠어졌다 싶을때 듬뿍 바르고 자면 다음날 피부가 깨끗해져있네요. 촉촉함이 오래가고 끈적이지 않아서 좋습니다. 온가족이 사용하니 한통도 금방 다 사용합니다. 대용량 있으면 좋겠네요.,지속력/유지력,오래가고,1,[속성] 지속력/유지력 [문장] 오래가고,,지속력,merged_duplicate_label
train,308675,쇼핑몰,스킨케어,OO D** 페이셜 크림 150ml 1개,"항상 사용하는 보습력 짱인 로션이에요 속당김이 없어져서 좋습니다 순해서 향도 없고, 편하게 사용할 수 있는 제품입니다",향,"향도 없고,",1,"[속성] 향 [문장] 향도 없고,",,향,unchanged
train,308678,쇼핑몰,스킨케어,OO D** 페이셜 크림 150ml 1개,"순한성분이 보습에는 최고의 제품인듯 합니다. 부작용 없고 흡수력에 만족합니다. 향도 없고, 그야말로 필요한 기능만 들어있어서 만족합니다.",향,"향도 없고,",0,"[속성] 향 [문장] 향도 없고,",,향,unchanged
train,308712,쇼핑몰,스킨케어,OO D** 페이셜 크림 150ml 1개,"겨울에는 팩처럼 사용하고, 여름에는 얇게 발라요. 제형이 부드럽고 무조건 필수인 아이템입니다. 사계절에 가지고 있어야 하는 효과 좋은 크림 입니다. 아이도 어른도 다 좋아요.",제형,제형이 부드럽고,1,[속성] 제형 [문장] 제형이 부드럽고,,제형,unchanged
train,308741,쇼핑몰,스킨케어,OO D** 페이셜 크림 150ml 1개,"OOO 제품 몇년째 사용하고 있어요. 거의 모든 제품이 트러블 없이 피부에 맞네요. 저녁에 목부분에 바르는데 향도 없고, 사용감도 좋습니다. 하루 정도는 촉촉한 것 같습니다. 가격도 좋습니다.",향,"향도 없고,",1,"[속성] 향 [문장] 향도 없고,",,향,unchanged
train,308750,쇼핑몰,스킨케어,OO D** 페이셜 크림 150ml 1개,너무 기름지지도 않고 촉촉하게 잘 발려서 매일 아침 저녁으로 바르고 있네요. 특히 성분이 순해서 좋네요.,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감,unchanged
train,309089,쇼핑몰,스킨케어,OO 아** 슈퍼바이탈 2종 세트,OO 건조한 피부에 겉과 속 건조까지 잡아주는 듯합니다. 아침까지 촉촉하게 지속력이 좋은 제품입니다. 앞으로도 이 제품 애용하려구요.,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감,unchanged
train,309684,쇼핑몰,스킨케어,OO 아** 슈퍼바이탈 2종 세트,항상 쓰는 제품인데 세트에 샘플이 들어있어 좋아요. 잘 쓸 것 같아요. 가격이 저렴했으면 좋겠어요.,가격,가격이 저렴했으면 좋겠어요.,-1,[속성] 가격 [문장] 가격이 저렴했으면 좋겠어요.,,가격,unchanged
train,310262,쇼핑몰,스킨케어,OO 쎈**  크림 50ml 1개,피부 트러블이 있을때 발라주니 건조한 피부에 촉촉함도 오래가고 생기가 도는것 같아서 좋네요.,지속력/유지력,오래가고,1,[속성] 지속력/유지력 [문장] 오래가고,,지속력,merged_duplicate_label
train,310309,쇼핑몰,스킨케어,OO 쎈**  크림 50ml 1개,향도 무난하고 끈적임 없이 촉촉합니다 건조할 때 여러번 덧발라주면 보습에 도움이 많이 됩니다,향,향도 무난하고,1,[속성] 향 [문장] 향도 무난하고,,향,unchanged
train,310491,쇼핑몰,스킨케어,OO 쎈**  크림 50ml 1개,ㅇㅇㅇ크림 바르면 오랫동안 촉촉하게 유지되고 미백 주름개선 효과에 좋네요,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감,unchanged
train,310512,쇼핑몰,스킨케어,OO 쎈**  크림 50ml 1개,촉촉하고 향도 약하고 자극 없이 바르기 좋습니다,향,향도 약하고,1,[속성] 향 [문장] 향도 약하고,,향,unchanged
train,261279,쇼핑몰,헤어/바디케어,OO 미** 샴푸/린스 3입 모음+증정,계속 사용하는 샴푸입니다. 제형이 부드럽고 풍부하게 거품이 일고 향이 좋습니다. 덕분에 싸게 구매했습니다.,제형,제형이 부드럽고,1,[속성] 제형 [문장] 제형이 부드럽고,,제형,unchanged
train,790538,쇼핑몰,헤어/바디케어,OO 일** 세라마이드  로션 350ml 1개,OOO 로션은 처음 구매해 봤어요. 제형이 부드럽고 발림성이 좋아요. 많이 건조할 때 사용하니 빠르게 보습되어서 하루 종일 촉촉한 상태를 유지할 수 있어요. 진정 효과도 좋습니다.,제형,제형이 부드럽고,1,[속성] 제형 [문장] 제형이 부드럽고,,제형,unchanged
train,790695,쇼핑몰,헤어/바디케어,OO 일** 세라마이드  로션 350ml 1개,아이 여드름때문에 수딩로션 사봤는데 진정효과가 괜찮은거 같네요. 부드럽게 발리고 촉촉하게 스며듭니다. 사은품으로 준 샘플도 넉넉해서 넘 좋습니다.,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감,unchanged
train,790858,쇼핑몰,헤어/바디케어,OO 일** 세라마이드  로션 350ml 1개,다른게 생각이 안나 또 구매했어요. 유통기한 깁니다. 촉촉하진 않네요. 금방 드라이해요. 바를땐 미끌미끌합니다. 효과는 잘 모르겠네요.,기능/효과,효과는 잘 모르겠네요.,0,[속성] 기능/효과 [문장] 효과는 잘 모르겠네요.,,기능/효과,unchanged
train,791995,쇼핑몰,헤어/바디케어,OO 디** 바디로션 400ml 1개,여름에 쓰기에 딱 좋은 거 같아요. 제형이 약간 묽어서 흡수도 잘되고 밀리지 않네요. 무엇보다 성분이 마음에 듭니다.,제형,제형이 약간 묽어서,1,[속성] 제형 [문장] 제형이 약간 묽어서,,제형,unchanged
train,792005,쇼핑몰,헤어/바디케어,OO 디** 바디로션 400ml 1개,"가장 맘에드는, 좋아하는 바디로션입니다. 부드럽게 발리고 보습도 오래가고 향도 거의 무향이라 너무 좋습니다. 핸드크림으로도 사용하고 있어요.",지속력/유지력,오래가고,1,[속성] 지속력/유지력 [문장] 오래가고,,지속력/유지력,unchanged
train,792080,쇼핑몰,헤어/바디케어,OO 디** 바디로션 400ml 1개,대용량이고 저렴해서 구매했는데 잘산거 같네요. 샘플도 주시고 건조하고 민감한 피부에 딱입니다. 우리집은 수년째 온가족 이것만 쓰고 있어요. 트러블없고 촉촉합니다.,제품구성,샘플도 주시고,1,[속성] 제품구성 [문장] 샘플도 주시고,,제품구성,unchanged
train,792700,쇼핑몰,헤어/바디케어,OO 디** 바디로션 400ml 1개,제형이 부드럽고 촉촉하게 잘 발립니다. 제가 엄청 건성이라 보습력이 아쉬워요. 그래도 흡수력이 좋아서 만족해요. 향도 강하지 않고 은은해서 호불호 없을 것 같은 느낌입니다. 재구매의사 있습니다.,제형,제형이 부드럽고,1,[속성] 제형 [문장] 제형이 부드럽고,,제형,unchanged
train,792700,쇼핑몰,헤어/바디케어,OO 디** 바디로션 400ml 1개,제형이 부드럽고 촉촉하게 잘 발립니다. 제가 엄청 건성이라 보습력이 아쉬워요. 그래도 흡수력이 좋아서 만족해요. 향도 강하지 않고 은은해서 호불호 없을 것 같은 느낌입니다. 재구매의사 있습니다.,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감,unchanged
train,792854,쇼핑몰,헤어/바디케어,OO 디** 바디로션 400ml 1개,OOO 두드러기로 고생하면서 알게 된 제품입니다. 촉촉하고 발림성도 좋고 피부에 저자극이라 좋아지는 듯합니다. 계속 사용하려고 하는데 가격은 좀 내리면 좋을 것 같아요.,가격,가격은 좀 내리면 좋을 것 같아요.,-1,[속성] 가격 [문장] 가격은 좀 내리면 좋을 것 같아요.,,가격,unchanged
train,797195,쇼핑몰,헤어/바디케어,OO 세** 모이스처라이징 로션 구형 591ml 2개,ㅇㅇㅇ로션을 구매했어요. 촉촉하고 좋습니다. 작은 샘플도 하나 못 받았는데 지금 사면 주네요. 작은 사이즈도 구매하려다가 큰것만 샀는데 아쉬워요. 이번 겨울에 촉촉하게 잘 바를수 있어 좋습니다.,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감,unchanged
train,797752,쇼핑몰,헤어/바디케어,OO 세** 모이스처라이징 로션 구형 591ml 2개,늘 사용하던 제품이라 구매했고 얼굴에 클렌징 크림 대신 화장지울 때도 좋습니다. 수분감도 많고 제형이 부드럽고 특히 겨울철 뒷꿈치 갈라지는데 바르면 효과가 더 좋네요.,제형,제형이 부드럽고,1,[속성] 제형 [문장] 제형이 부드럽고,,제형,unchanged
train,799898,쇼핑몰,헤어/바디케어,OO 일** 히알루론 모이스춰 수분크림 100ml 1개,촉촉하게 잘 스며듭니다. 흡수 후 산뜻한 느낌입니다. 마음에 드는 크림입니다.,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감,unchanged
train,272225,쇼핑몰,헤어/바디케어,OO  셀프 뿌리펌 26종+집게6종추가 ,긴머리라 효과 못보고 있어요 냄새는 왜그리 독한지 오래가고 쓰고 난 집게는 씻을때 정말 애먹고 있어요 다 정리하고 나면 효과라도 좋아야지 힘빠지고 돈 날린거 맞아요 에잇,지속력/유지력,오래가고,-1,[속성] 지속력/유지력 [문장] 오래가고,,지속력/유지력,unchanged
train,273961,쇼핑몰,헤어/바디케어,OO 염색약,염색약 제형이 묽어요 염색은 잘되구요 엠플 첨가해서 하니 머릿결도 좋아요 샘플 드라이도 크고 좋아요,제형,제형이 묽어요,0,[속성] 제형 [문장] 제형이 묽어요,,제형,unchanged
train,278429,쇼핑몰,헤어/바디케어,OO 레** 바디클렌저,은은한향을 찾다가 OOO 바디클렌저를 만났네요 제형이 부드럽고 잔향도 너무 만족스럽습니다 쟁여두고 쓰고싶을만큼…? 감사해요 잘 사용하겠습니다. 강추~~,제형,제형이 부드럽고,1,[속성] 제형 [문장] 제형이 부드럽고,,제형,unchanged
train,280185,쇼핑몰,헤어/바디케어,OO 해** 바디워시 900g 3입+증정,OO 바디워시 향이 너무 좋아요 제형이 부드럽고 잘 씻겨져요,제형,제형이 부드럽고,1,[속성] 제형 [문장] 제형이 부드럽고,,제형,unchanged
train,281271,쇼핑몰,헤어/바디케어,OO 프** 바디젤 100ml 3개,강추합니다 OOO 마트 온라인 샵보다 더 저렴해요 거친 손과 발뒤꿈치를 부드럽고 촉촉하게 온가족 겨울 필수품이 되었어요 단 향기가 처음엔 조금~별로였고 지금은 익숙해서 괜찮아졌어요. 잘 쓸께요,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감,unchanged
train,282001,쇼핑몰,헤어/바디케어,OO 히** 모이스춰 수분크림 100ml x3,수분크림 저녁에 바르고 오전늦게 까지 촉촉하게 유지되고 적립금 활용 저렴한가격에 구매해서 잘사용하고있어요,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감,unchanged
train,726421,쇼핑몰,헤어/바디케어,OO 트리트먼트 오리지널 200ml 1개,이 제품이 가격이 비싸서 사용하다가 멈췄었는데 여름 되니 부시시한 머리 관리하려고 다시 구매했습니다. 용량이 많아서 좋습니다.,가격,가격이 비싸서,-1,[속성] 가격 [문장] 가격이 비싸서,,가격,unchanged
train,727316,쇼핑몰,헤어/바디케어,OO 트리트먼트 오리지널 200ml 1개,향도 좋고 오래가고 바르다 안 바르면 머릿결 부드러움의 차이가 느껴져요. 늘 쓰는 제품이라 두세 병씩 구매하는데 이번에는 큰 용량으로 구매했어요.,지속력/유지력,오래가고,1,[속성] 지속력/유지력 [문장] 오래가고,,지속력/유지력,unchanged
train,729322,쇼핑몰,헤어/바디케어,OO 코** 프로텍터 145ml 1개,"저녁만 되면 머리카락에 유분기가 하나도 없어 다 각자 노는 사자 머리가 되네요. 촉촉해지고 머릿결의 컬 잘 잡아주고 윤기도 나고 아주 만족하네요. 여러 개 구매해서 집, 사무실 다 놓고 쓰려고 했는데 아침에 바르고 나오면 촉촉하게 오래가서 사무실에는 필요 없습니다.",보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감,unchanged
train,730267,쇼핑몰,헤어/바디케어,OO 아** 모이스처 밸런싱 헤어로션 300ml 1개,가격도 비싸지 않아서 부담없이 잘 사용 중이에요. 머리 말린 직후에 이거 바르고 머리 말리니까 모발이 더 탄탄한 느낌이 듭니다. 가성비 좋습니다.,가격,가격도 비싸지 않아서,0,[속성] 가격 [문장] 가격도 비싸지 않아서,,가격,unchanged
train,262934,쇼핑몰,헤어/바디케어,OO 뉴프리미엄 티** 샴푸(무료체험 2매) ,아직 더 써봐야 알겠죠^^ 제형이 크리미해서 거품도 잘나고 맨솔향이 나쁘지않아요~ 남편이랑 같이 쓰는데 서로 효과볼수 있기를 바래봅니다 ㅋㅋㅋㅋ,제형,제형이 크리미해서,1,[속성] 제형 [문장] 제형이 크리미해서,,제형,unchanged
train,735636,쇼핑몰,헤어/바디케어,OO 아** 컬링 에센스 150ml 1개,샘플 써보고 좋아서 구매했습니다. 제형이 부드럽고 촉촉해서 머릿결이 너무 좋아진 것 같습니다. 인생템으로 추천해요.,제형,제형이 부드럽고,1,[속성] 제형 [문장] 제형이 부드럽고,,제형,unchanged
train,736236,쇼핑몰,헤어/바디케어,OO 아** 컬링 에센스 150ml 1개,"미용실 추천으로 사용해 봤어요. 이 제품은 제형이 부드럽고 컬을 부드럽게 잡아주네요. 보라색은 좀 더 컬을 살려주는 거 같아요. 향이 좋고, 발랐을 때 머리가 딱딱하게 되지는 않아요. 컬을 자연스럽게 잡아주는 정도라 만족합니다. 그래서 추가 구매했어요. 가격이 좀 더 저렴하면 좋겠습니다.",제형,제형이 부드럽고,1,[속성] 제형 [문장] 제형이 부드럽고,,제형,unchanged
train,736812,쇼핑몰,헤어/바디케어,OO 알** 헤나  에센스 100ml 1개,아 이거 진짜 좋습니다. 사실 머릿결 좋아지는 것은 아직 모르겠고 효과는 아직 모르겠습니다. 발라도 손에 끈적함이 없어서 좋습니다.,기능/효과,효과는 아직 모르겠습니다.,0,[속성] 기능/효과 [문장] 효과는 아직 모르겠습니다.,,기능/효과,unchanged
train,737448,쇼핑몰,헤어/바디케어,OO 알** 헤나  에센스 100ml 1개,이 상품은 덮어놓고 만족입니다. 이거 알게 되고 나서 비싼 OO 제품 안 씁니다. 비싼 거랑 거의 비슷한 효능이에요. 샘플도 잘 받았습니다. 많이 파세요.,제품구성,샘플도 잘 받았습니다.,1,[속성] 제품구성 [문장] 샘플도 잘 받았습니다.,,제품구성,unchanged
train,739830,쇼핑몰,헤어/바디케어,OO 과** 헤어 셋팅 스프레이 300ml 1개,가격은 저렴해도 기능은 좋습니다. 냄새도 나쁘지 않고 스프레이 본연의 기능도 충실하네요. 가격은 미쳤다고 봐도 될 정도로 너무 저렴합니다. 택배비까지 포함해도 2만원이 안 되어서 저렴합니다. 진짜 가성비 좋은 상품입니다.,가격,가격은 저렴해도,1,[속성] 가격 [문장] 가격은 저렴해도,,가격,unchanged
train,740641,쇼핑몰,헤어/바디케어,OO 과** 헤어 셋팅 스프레이 300ml 1개,처음 구매해 봤어요. 싸게 구입했고 사용감은 나쁘지 않은데 냄새가 제 취향이 아닙니다. 냄새가 없는 편이 더 좋을 것 같네요.,사용감,사용감은 나쁘지 않은데,0,[속성] 사용감 [문장] 사용감은 나쁘지 않은데,,사용감,unchanged
train,741777,쇼핑몰,헤어/바디케어,OO 에** 스프레이 500ml 1개,항상 쓰는 제품인데 향도 좋고 오래가고 자연스러운 고정으로 건강한 느낌이 듭니다. 한 번 써 보면 계속 쓰게 돼요. OO쇼핑이 제일 저렴한 것 같습니다.,지속력/유지력,오래가고,1,[속성] 지속력/유지력 [문장] 오래가고,,지속력/유지력,unchanged
train,263616,쇼핑몰,헤어/바디케어,OO 클리닉 샴푸/린스 750ml x5개,제형이 부드럽고 자극이 없어 온 가족이 함께 사용할 수있어 정말 좋아요,제형,제형이 부드럽고,1,[속성] 제형 [문장] 제형이 부드럽고,,제형,unchanged
train,743532,쇼핑몰,헤어/바디케어,OO 미** 스프레이 300ml 1개,늘 쓰는 제품인데요. 하드 스타일링 이어서 고정도 오래가고 향도 나쁘지 않아요.,지속력/유지력,오래가고,1,[속성] 지속력/유지력 [문장] 오래가고,,지속력/유지력,unchanged
train,745165,쇼핑몰,헤어/바디케어,OO 맨** 왁스 80g 2개,항상 이것만 사용합니다. 매장보다 저렴한 할인가로 구매했어요. 제형이 하드해서 머리 고정이 잘 되는 거 같아요.,제형,제형이 하드해서,1,[속성] 제형 [문장] 제형이 하드해서,,제형,unchanged
train,747557,쇼핑몰,헤어/바디케어,OO 아** 스프레이 300ml 1개,제형이 하드해서 너무 딱딱해지네요. 광택도 심해서 뿌리기 부담스러워요.,제형,제형이 하드해서,-1,[속성] 제형 [문장] 제형이 하드해서,,제형,unchanged
train,748394,쇼핑몰,헤어/바디케어,OO 뮤** 픽싱 미스트 250ml 1개,이 제품 좋다는 평들이 많아서 구입해 봤어요. 가격은 저렴해도 세팅력이 우수하고 흰 가루가 생기지 않아 좋습니다.,가격,가격은 저렴해도,-1,[속성] 가격 [문장] 가격은 저렴해도,,가격,unchanged
train,748579,쇼핑몰,헤어/바디케어,OO 맨** 스프레이 300ml 3개,남편이 항상 이것만 써서 구매했어요. 셋팅력도 좋고 지속력도 나쁘지 않아요. 냄새도 나쁘지 않고 두피에도 자극이 없네요. 몇 년 전부터 잘 쓰고 있습니다.,지속력/유지력,지속력도 나쁘지 않아요.,0,[속성] 지속력/유지력 [문장] 지속력도 나쁘지 않아요.,,지속력/유지력,unchanged
train,748624,쇼핑몰,헤어/바디케어,OO 맨** 스프레이 300ml 3개,상품 품질이 좋아요. 마음에 듭니다. 신랑이 결혼 전부터 계속 사용하는 제품이에요. 오래가고 스타일 고정이 잘 됩니다. 특히 무향이라서 정말 좋아해요.,지속력/유지력,오래가고,1,[속성] 지속력/유지력 [문장] 오래가고,,지속력/유지력,unchanged
train,753071,쇼핑몰,헤어/바디케어,OO 리** 크림 염색약 3회분 1개,가격이 비싸지 않고 만족스럽게 염색이 됩니다. 짧은 머리라서 3팩 중에 1팩이면 용량이 충분합니다. 흑갈색 샀는데 검정색이라 생각하면 됩니다.,가격,가격이 비싸지 않고,0,[속성] 가격 [문장] 가격이 비싸지 않고,,가격,unchanged
train,753575,쇼핑몰,헤어/바디케어,OO 리** 크림 염색약 3회분 1개,분리 포장되어 편리하게 사용할 수가 있어 좋습니다. 가격이 비싸서 다음에는 주문 고민이 됩니다.,가격,가격이 비싸서,-1,[속성] 가격 [문장] 가격이 비싸서,,가격,unchanged
train,753732,쇼핑몰,헤어/바디케어,OO 리** 크림 염색약 3회분 1개,배송비가 있어 가격이 비싸서 쿠폰 썼습니다. 3회분 포장으로 사용하기 편한데 염색력은 그저 그렇습니다.,가격,가격이 비싸서,-1,[속성] 가격 [문장] 가격이 비싸서,,가격,unchanged
train,753808,쇼핑몰,헤어/바디케어,OO 리** 크림 염색약 3회분 1개,가격이 비싸서 세일할때 쟁여둡니다. 가끔 염색한 색이 금방 빠져 좀 아쉽네요.,가격,가격이 비싸서,-1,[속성] 가격 [문장] 가격이 비싸서,,가격,unchanged
train,762989,쇼핑몰,헤어/바디케어,OO 댕** 컬러 크림 1개,"남편이 쓰는 염색약이라 구매했어요. 사용하기 편하고 자극이 덜해 사용하는데, 판매자님이 마스크팩 3매와 샴푸 2개도 사은품으로 챙겨 주셔서 기분 좋습니다.",자극성,자극이 덜해,0,[속성] 자극성 [문장] 자극이 덜해,,자극성,unchanged
train,767060,쇼핑몰,헤어/바디케어,OO 케** 웨이브 1개,컬이 잘 안 나오고 머릿결 손상도 있습니다. 가격은 싸지만 냄새도 많이 납니다.,가격,가격은 싸지만,1,[속성] 가격 [문장] 가격은 싸지만,,가격,unchanged
train,769466,쇼핑몰,헤어/바디케어,OO 라** 다운펌 100ml 1개,당장 효과는 좋지만 오래가지는 않는 것 같습니다. 약품 냄새가 좀 심합니다. 그래도 셀프로 이 정도 효과를 본다는 건 만족스러워요.,지속력/유지력,오래가지는 않는 것 같습니다.,-1,[속성] 지속력/유지력 [문장] 오래가지는 않는 것 같습니다.,,지속력/유지력,unchanged
train,771685,쇼핑몰,헤어/바디케어,OO D**  볼륨 매직 스트레이트 1개,효과가 맘에 안들어요. 코로나때 혼자서 첨했는데 매직이 전혀 안나왔습니다. 가격이 비싸서 품질이 좋을꺼라 생각했는데 아니네요.,가격,가격이 비싸서,-1,[속성] 가격 [문장] 가격이 비싸서,,가격,unchanged
train,773875,쇼핑몰,헤어/바디케어,OO 프**  블랙 샴푸 300g 1개,이름있는 쇼핑몰에서 배송을 이렇게 해 주다니 어처구니가 없네요. 다른 상품들도 다 배송을 이런 식으로 하는지 이해가 안 됩니다. 가격도 좀 나가는 제품인데 이런 취급을 하다니 화가 납니다. 그리고 애초에 용기도 튼튼하지 않아서 잘 깨지는 것 같아요.,가격,가격도 좀 나가는 제품인데,-1,[속성] 가격 [문장] 가격도 좀 나가는 제품인데,,가격,unchanged
train,773951,쇼핑몰,헤어/바디케어,OO 프**  블랙 샴푸 300g 1개,"제형이 부드럽고 냄새도 괜찮습니다. 3분을 기다리는게 귀찮습니다. 양이 크지만, 비싼 편입니다. 효과는 한달은 써봐야 알 것 같습니다.",제형,제형이 부드럽고,1,[속성] 제형 [문장] 제형이 부드럽고,,제형,unchanged
train,774071,쇼핑몰,헤어/바디케어,OO 프**  블랙 샴푸 300g 1개,새치머리랑 출산 후 탈모가 회복이 안돼서 염색기능이랑 탈모 개선 효과 있다고 해서 사봤어요. 샴푸 거품색이 갈색이라 좀 신기하네요. 두피에 자극적이지 않습니다. 세정력도 괜찮아서 쓰기에 부담 없어요. 꾸준히 써 보려고 합니다.,색상,샴푸 거품색이 갈색이라 좀 신기하네요,1,[속성] 색상 [문장] 샴푸 거품색이 갈색이라 좀 신기하네요,,색상,unchanged
train,777308,쇼핑몰,헤어/바디케어,OO 프** 다크닝 샴푸 300g 1개,"기대반으로 처음으로 구매했습니다. 구매한 뒤 한참 지나서 이제야 써봤는데, 효과는 아직 잘 모르겠습니다. 효과 봤으면 좋겠습니다. 가격은 너무 비쌉니다.",기능/효과,효과는 아직 잘 모르겠습니다.,0,[속성] 기능/효과 [문장] 효과는 아직 잘 모르겠습니다.,,기능/효과,unchanged
train,778447,쇼핑몰,헤어/바디케어,OO 일** 맥주효모 샴푸 500ml 1개,원래 남편이 OO를 썼는데 가격이 비싸서 다른 샴푸 사 줬더니 불평해서 다시 OO로 돌아왔습니다. 본인이 만족하니까 저도 만족해요. 가격 할인만 좀 많이 해 줬으면 좋겠어요.,가격,가격이 비싸서,-1,[속성] 가격 [문장] 가격이 비싸서,,가격,unchanged
train,780157,쇼핑몰,헤어/바디케어,OO 라** 두피강화 샴푸 400ml 1개,항상 쓰는 제품이에요. 세정력도 좋고 윤기도 나네요. 모발 관리가 잘 되어 좋은데 가격은 좀 내리면 좋을 것 같아요.,가격,가격은 좀 내리면 좋을 것 같아요.,0,[속성] 가격 [문장] 가격은 좀 내리면 좋을 것 같아요.,,가격,unchanged
train,780967,쇼핑몰,헤어/바디케어,OO 라** 두피강화 샴푸 400ml 1개,ㅇㅇㅇ 샴푸 잘 받았네요. 배송도 빨랐어요. 종이로 박스와 테이핑 처리되어서 환경에도 도움이 되는 것 같네요. 사은품도 잘 받았고 스타벅스커피 쿠폰도 준다고 해서 좋네요. 여러가지로 잘 챙겨주셔서 감사합니다. 탈모방지 효과도 좋았으면 좋겠네요.,제품구성,사은품도 잘 받았고,1,[속성] 제품구성 [문장] 사은품도 잘 받았고,,제품구성,unchanged
train,782333,쇼핑몰,헤어/바디케어,OO 아** 샴푸 민감성두피용 500g 1개,두피가 가렵고 머리카락이 많이 빠졌는데 시원하고 덜빠져요. 제형이 부드럽고 거품도 잘납니다.,제형,제형이 부드럽고,1,[속성] 제형 [문장] 제형이 부드럽고,,제형,unchanged
train,783119,쇼핑몰,헤어/바디케어,OO 려** 탈모증상케어 샴푸 820ml 1개,ㅇㅇㅇ샴푸 좋은 건 소문으로 알고 있었습니다. 멘톨같은 성분이 있어 감을 때 두피가 개운합니다. 그런데 나이 탓인지 머리카락이 많이 빠져요.,성분,멘톨같은 성분이 있어,0,[속성] 성분 [문장] 멘톨같은 성분이 있어,,성분,unchanged
